label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
д,0.0,0.0,0.0,-0.4831204276246649,0.15135752892776,0.15746620975186923,-0.786007536837014,0.11857178802036426,0.12338662849394887,-1.0849644532904255,0.1302133857105232,0.01031150332956293,-1.2676225967077157,0.09811802671819597,-0.10506012418260027,-0.8592488526669557,-0.5073780365717425,0.15763148679056885,-1.2059313572579435,-0.7329146210775755,0.11760657077898505,-1.4068746095808877,-0.8982658780095378,0.08007644025056743,-1.567262930315388,-1.0562590827968845,0.035847148435434746,-0.8440541387209666,-0.5361302015519607,-0.011705464188208153,-1.2605152759521792,-0.7464542249122348,-0.1204787443061199,-1.541039299981547,-0.9177833142806139,-0.21764261239670218,-1.7224684895894316,-1.0566168973833827,-0.2887553640139198,-0.8270787313203327,-0.42754881878837986,-0.1673437219802912,-1.2986681268326619,-0.2990112198228346,-0.2162250795265977,-1.2023347112470648,-0.053007923912706256,-0.1421068567812048,-1.0647063582372,0.03766042052649704,-0.08432365072444072,-0.807842714915645,-0.25419559581024764,-0.32475700160600474,-1.1467517846744673,-0.0380885356673986,-0.3237627003824073,-1.0473436448410227,0.12333503146654151,-0.2615365346552834,-0.911980144986329,0.17105539603351186,-0.21603950673960673
д,0.0,0.0,0.0,-0.4839682054991108,0.04997192862079362,0.08525364878054417,-0.7979196957515047,-0.03558752418020971,0.04736134209156128,-1.1047613870544182,-0.0504777827870125,-0.04129835899303448,-1.3248208753628978,-0.08567752686928538,-0.12655544507885066,-0.7078961731499893,-0.6835213353593218,0.012541893609541707,-1.068415205913373,-0.9983483137559038,-0.06723583328112223,-1.2546562924499869,-1.2290894037236424,-0.11526867497949228,-1.3965707580031115,-1.4267474447879267,-0.15916569278717446,-0.7110994604782349,-0.6923453212032717,-0.12245616977311458,-1.1484781244031075,-0.9906592061408839,-0.2818979850317518,-1.4461928145163114,-1.2174726554435897,-0.40580969739391226,-1.6354497613338348,-1.3894225539093163,-0.48608160698450603,-0.7359188782081075,-0.5632123113974326,-0.2402102573301197,-1.3131284353906518,-0.5369931566601994,-0.35340286398028015,-1.3115180293877775,-0.2778517731928259,-0.3129706986342115,-1.2258777890663708,-0.13794605826241133,-0.25874025784414795,-0.7652481039038899,-0.3551694074507563,-0.3605690588334268,-1.1782278180704668,-0.1848338922196778,-0.4338785134829069,-1.1222644383595632,-0.007155785691863912,-0.4051853652218093,-1.0117712224151931,0.07978053503380104,-0.3635710298752515
д,0.0,0.0,0.0,-0.4696677320995719,0.09628508168974136,0.1289303977093977,-0.7943124745505706,0.057730171094613814,0.10506137408896413,-1.0922518481869667,0.08738336534279359,0.013006322586138557,-1.2915897247105317,0.08481904511920613,-0.07793437293805373,-0.8011521636008258,-0.5516042245917149,0.10444979179232418,-1.1605194018321665,-0.8140806846526657,0.04832710435068243,-1.3549533565774474,-1.0075064272771284,0.011597152128273149,-1.5046092869590797,-1.1863423790031538,-0.028721448036235997,-0.8202303939855783,-0.5692368930746292,-0.056493011470498865,-1.2520922044617389,-0.8180410077953676,-0.18762866209881798,-1.5521245385514502,-1.01062078627682,-0.2935879374277493,-1.7400807166846137,-1.1622442412386431,-0.3645760704394033,-0.8358432317335869,-0.45446191535379876,-0.2038620447920883,-1.334277041301898,-0.34073020366839585,-0.2884285011825516,-1.2762973171035918,-0.0825529578869975,-0.24080847245043194,-1.159069224681383,0.030664153540989367,-0.19045183460328857,-0.8333634145204528,-0.2766035173091683,-0.3539236363258205,-1.1520718479588254,-0.03640200684896172,-0.39869215547437903,-1.0643162957546464,0.14050136432460258,-0.3656011776679683,-0.9471451247360979,0.19772385803521855,-0.3305077037819171
д,0.0,0.0,0.0,-0.4021937295225058,-0.003279400654767336,0.0794413541761696,-0.7440691895807529,-0.10902179743872319,0.03597806115202502,-1.0846486689199926,-0.11396921428046461,-0.05016738294922053,-1.332999027691794,-0.09939814736206666,-0.13864726385357157,-0.6495343846579433,-0.6983783692751337,-0.040112434462230444,-0.9758383672519105,-1.0614768779450756,-0.13775590678895372,-1.141865229103874,-1.3136231211453633,-0.20281415135707348,-1.2587010187645928,-1.5435307493425225,-0.2603531007000363,-0.668791165010943,-0.722944809889481,-0.17340466965214024,-1.0947664744053163,-1.0499144022930273,-0.34927084053119817,-1.3742466904613735,-1.2978052832287,-0.4935382428674857,-1.542696304660892,-1.4695117826087298,-0.5898547016340397,-0.7066984918948743,-0.600375308140641,-0.2831526846902158,-1.3086170143831932,-0.6135722450623513,-0.40325253205094586,-1.3225457977728199,-0.34914851957048987,-0.3892972727089048,-1.2386573194678654,-0.19946165505477345,-0.3565274344334589,-0.7625757867638108,-0.387455137496487,-0.39283993601418127,-1.18225936205298,-0.23532150828532516,-0.4786914705364898,-1.1082019131928278,-0.04602212833677404,-0.4671956057611873,-0.9788144015167047,0.05571762834789789,-0.43884525570743194
е,0.0,0.0,0.0,0.5137430165648219,-0.16770945653722955,0.06915774958928968,0.8039603239244778,-0.40254434878836143,0.09240524797532128,1.0019008370611815,-0.626639048125962,0.05384716947016527,1.0403137942993954,-0.8877373926299725,0.012708614335850667,0.46497200426333024,-0.8772567249231285,0.3247572891939274,0.6353702856743635,-1.18559225035732,0.239773857274924,0.8642461447818395,-1.142012622184621,0.12167518498164959,1.0221738696803049,-1.025903655364768,0.04943676719789765,0.3467645425820591,-0.9165149174064047,0.1993859528135982,0.5250744928187089,-1.3325174338181165,0.07370376276533414,0.8078764485606765,-1.251216341183823,-0.0803702117293747,0.9585052011867526,-1.04816518346412,-0.1678163281276857,0.2219023383375669,-0.9466874543350859,0.04619395335726925,0.4163230912749592,-1.3935703536934354,-0.07609904117384807,0.6990766472892034,-1.2984554287699446,-0.1913132042774897,0.8520831465390784,-1.0856699124783098,-0.24203531226960545,0.08919651821795424,-0.9607507285543614,-0.1092170819490319,0.30629173693168493,-1.309854627976184,-0.19345546055939142,0.5648278291831809,-1.285123980433725,-0.2539373553137239,0.7495164968691861,-1.1439407646710367,-0.2854648646199012
е,0.0,0.0,0.0,0.544078539471097,-0.06681855967086717,0.03452998488290874,0.8913610193479461,-0.34168886826934347,0.057111003135873625,1.1532936517033094,-0.614786552371518,0.04578398354423411,1.199618280176556,-0.8788942525984336,0.041384972009545315,0.5038535629464566,-0.8251113452009294,0.20321835351902676,0.7029029150993567,-1.1506636003223567,0.13841401123100536,0.9286423431262836,-1.0926514853656983,0.05602127352212878,1.110060069398766,-0.9714340574378266,-0.0002770202247239729,0.39146685905184353,-0.9116473662711164,0.12511106200101074,0.6339279459403873,-1.315078152541922,0.01822302859853453,0.9246969147463796,-1.187845933179294,-0.10414365621245723,1.1027587863285586,-0.9812428242654865,-0.17763087045860612,0.2989256489785505,-0.9394410972364944,0.02972303345912109,0.5690142588895221,-1.3684383187411757,-0.09534393515211714,0.857486450954512,-1.2221113127340286,-0.20709616618231072,1.0119105708305673,-0.9962836672456016,-0.25713137331992353,0.2348479199610861,-0.9269014925298318,-0.06296928317198147,0.4976809949721503,-1.22339554038153,-0.15231528899301816,0.7647252437073188,-1.1663647470983725,-0.21974992662621096,0.9667458848732219,-1.020540814827426,-0.25727287256679865
е,0.0,0.0,0.0,0.39528466790415956,-0.35041344294806037,-0.07381604963150168,0.524205526711525,-0.7234995915807725,-0.11734856496323078,0.592447657238074,-1.0843368456470688,-0.16763170257304225,0.5451802618559652,-1.3923969124356383,-0.20069448379437668,-0.2371053652281328,-0.9104380975738741,0.013564909571969938,-0.12486982569689035,-1.3519819160118645,-0.12508070268598148,0.18639910513146127,-1.4651941984968013,-0.23563125930021803,0.4406398430185679,-1.4470590091280127,-0.2847569901303447,-0.35326224585940125,-0.9355195928645292,-0.0029794323213125605,-0.19571758661518832,-1.4666234818250241,-0.15533819183648348,0.16117345643430553,-1.5558613487590691,-0.2710307073689042,0.43261920274736,-1.4757024291658727,-0.32301967947872257,-0.3761188047065929,-0.953438552123567,-0.03947271236550023,-0.24718726104609398,-1.469429268991422,-0.16578437436596785,0.11118805548093953,-1.5566328227885549,-0.24598437537724682,0.3759185558211411,-1.4799112480816738,-0.2689483814759931,-0.34511209779935004,-0.9633338314549019,-0.08353877088749927,-0.22651391244866304,-1.3726931221492773,-0.16014742350697977,0.03953653569674787,-1.5015783801313312,-0.19862671140831992,0.2733610983480526,-1.502246459784589,-0.2065344929183043
е,0.0,0.0,0.0,0.4708538879212981,-0.17467000674019623,-0.05882617943041929,0.770202970449138,-0.508849241622446,-0.036740003184080966,0.8882872956455797,-0.8605605410781523,-0.038807256962548276,0.9351734921950253,-1.1690278827210423,-0.039038458148002914,0.3956044740510145,-0.8563174407628148,0.3263114632372069,0.5197630202920428,-1.1537052472358507,0.28736171361165913,0.7469717358661365,-1.2591385390172622,0.1935875771562747,0.9420336917512121,-1.303323771702977,0.1285969560394376,0.24126512371162237,-0.925669033738938,0.29142405538533744,0.3731430689931502,-1.2695296318835285,0.26160811744987084,0.6367215959719281,-1.3874227842771545,0.1272025575811755,0.8562198127991979,-1.4066309943631787,0.028995335095776394,0.08779460719505784,-0.97803060837757,0.21528658489299898,0.21198517614219733,-1.3472944797844286,0.15911691179242463,0.46155867812219237,-1.4563742310602952,0.05205601894816423,0.671031861068957,-1.460900213905549,-0.011657526871252008,-0.09483877673907531,-1.0092488013449685,0.1247913349788276,0.013297772796189664,-1.3529356143738724,0.07104219193977347,0.22482582251475966,-1.4721872543758916,0.01750744017261946,0.4377785615106604,-1.5053401142726726,-0.016614953889688887
е,0.0,0.0,0.0,-0.09347079533073818,-0.4617141091034478,0.12075731032845606,0.10459805300674081,-0.8119907524161939,0.26601037971246183,0.2944794533411509,-1.0007906020173798,0.3614217661760192,0.43774892621929945,-1.1469329405205857,0.45790386427780067,0.517177252769029,-0.7235892277175578,0.507518754579678,0.6820612289441499,-1.032165569959174,0.634872897847471,0.7299741847671096,-1.264951702615349,0.6655768527993097,0.7588661575371668,-1.445207256495172,0.6660470336456361,0.6456684901117826,-0.636638569237746,0.42166756222845325,0.787452838491573,-0.9953289898429417,0.5257742054877793,0.8159262986401749,-1.2584919951230762,0.4763723062107101,0.8252446629956655,-1.4562483630223135,0.4306366886965955,0.7353052223515203,-0.5644036951345719,0.31365873244685644,0.876344200426432,-0.9653652945346086,0.3566104154599173,0.8959048917847808,-1.2720713031970072,0.29918340187976794,0.8960329391246786,-1.499582334738306,0.25826239242636667,0.7770054111004224,-0.5255539075651311,0.20648075018563145,0.8783132090829303,-0.9289317827334844,0.2202149646522261,0.8983228523865172,-1.2051391053156788,0.213618813733514,0.894158168817456,-1.4170023587936715,0.21025636359724661
е,0.0,0.0,0.0,0.5267302572417951,-0.16278724960883753,0.0018210469222845653,0.8540856307944722,-0.512284459423583,0.09318300248901912,0.9973287119599857,-0.8502701818715731,0.15903953798657505,1.0214870226743074,-1.1264247469967017,0.2273920523539983,0.5401841278462186,-0.7454309143309766,0.44584234080865887,0.670036390528177,-1.1126163822521589,0.4989550506520363,0.8084138170982822,-1.3234601881538812,0.4562346530299992,0.9046961957877081,-1.4661412700527896,0.4193146527226804,0.28870586550409216,-0.8578793993351168,0.4250786508635219,0.43570646521331563,-1.2587280365633025,0.4730505243789312,0.6037769654041965,-1.4723733854379968,0.35947980610206265,0.724962346102996,-1.5888183207214723,0.2726646436902574,0.06655474574372636,-0.9518947857608262,0.3708677500979208,0.22990076245208974,-1.3545925209122092,0.3998989256265198,0.40974192008383187,-1.5514914651673508,0.32544314745764363,0.5485610098539004,-1.6477684237612131,0.27402225331482394,-0.1378077695538048,-1.021230189705628,0.30655786870483015,0.019376593011678416,-1.366646713994389,0.33490683321430087,0.17551626945151083,-1.5429702296053465,0.3299940387051834,0.32236610099790064,-1.6471354162701601,0.32523596554786577
е,0.0,0.0,0.0,0.49496526843195776,-0.1701792301969948,0.06465420387689166,0.7832714154780472,-0.49279251739997565,0.20398889879600465,0.915215767016285,-0.7763601761547593,0.298280639042274,0.9554670782718521,-1.0281816535259864,0.3903075317881744,0.4447723170766048,-0.6863126163713945,0.6171704458967919,0.5619723846248267,-0.9863141078751748,0.731806855712,0.7415962923787678,-1.1585039302972155,0.7123758946074646,0.8746546505857746,-1.2688590821378651,0.6842143298846305,0.24444225613771717,-0.7867230751906541,0.5668463516481896,0.3992365312602661,-1.121337972407018,0.6720601622815295,0.6110178799094886,-1.3029808347364855,0.5575951585285508,0.7689421518452103,-1.3750426599554961,0.46440136392869924,0.06473857421490681,-0.8810629100134963,0.4805573365664929,0.2253936624027705,-1.2155481686747927,0.5524737719247688,0.4430079938609468,-1.3853814895804841,0.4677121467951166,0.6105713569409758,-1.4592514850486242,0.4025205898065638,-0.11837128331313518,-0.9487752068516445,0.3857573954862621,0.05151977763158807,-1.2466219993816228,0.4423397577968251,0.2291337568390928,-1.3932949278494504,0.43655447135727843,0.3924005530913025,-1.4811694268841487,0.4252037973241531
е,0.0,0.0,0.0,0.4371387021285862,-0.24427680413302083,0.07868985945313282,0.6706282394721332,-0.5627235615715488,0.15048115027600603,0.7898071359378758,-0.828676433759893,0.1611712300597777,0.846880169976207,-1.1072743801854563,0.16675646770637687,0.23850774560947496,-0.8440609404251557,0.5383701970240461,0.3458104741230103,-1.1051117589470996,0.5854079364584371,0.5770750180481342,-1.2083923758826591,0.5357087385861475,0.7768955687604177,-1.2454381551788563,0.4921549709928916,0.13119996842031872,-0.8915554447622478,0.4334921650979379,0.26260507434798347,-1.2097794995094988,0.47186627198613945,0.540660463445538,-1.2910943806259865,0.3551399800647285,0.7589245274058805,-1.2543939097061099,0.26728443450063555,0.021466337655572147,-0.9267665213137143,0.29166147389264035,0.13704998105503566,-1.2744202528818127,0.2969161635270607,0.4198012695644706,-1.3367274663098543,0.1888427055956501,0.6392846588077528,-1.28842903050063,0.11437651073001301,-0.11088963724094093,-0.934207182311238,0.14346897809168177,-0.006418304184293392,-1.2699453382090884,0.13808331213815908,0.22104619976967915,-1.3523939274844448,0.0886542885320818,0.4270165282316699,-1.3330195646687844,0.04876009641143115
е,0.0,0.0,0.0,0.43804532617054803,-0.2765014380937539,0.058008060097232673,0.6705153933127302,-0.586171740563936,0.11129017041199929,0.7885866456883016,-0.8598979882992114,0.10995678362960189,0.8339305500067572,-1.1380049384538842,0.10508001104132964,0.2473680547008485,-0.8922024886492852,0.4373136304709445,0.3684468116474395,-1.1618613156913111,0.425833890752583,0.6043534377983036,-1.2393733650563905,0.3422836986701483,0.8018488238902799,-1.2549527796825284,0.28290311313382177,0.13954637398947423,-0.9311146649652093,0.33697520708965495,0.28873424208411613,-1.2607231739798341,0.3134505275816865,0.5652029017886757,-1.3153209627094884,0.180721883819733,0.7694569261506807,-1.249500035233598,0.08894694565911541,0.019107774091550594,-0.9604755751086946,0.20268873368901671,0.145768676739936,-1.3218160809017836,0.16413900668303186,0.4280266010298236,-1.373856770879528,0.06065649191679471,0.6411958580229827,-1.3059502572374406,-0.0030008863283612843,-0.12957615247796264,-0.9629229116852747,0.06170940157097189,-0.020821161298996912,-1.3188046275482703,0.024887954885167613,0.2119877323481189,-1.394799016526668,-0.023743942052833287,0.42292826854593407,-1.3560549604990313,-0.05634981662786309
е,0.0,0.0,0.0,0.4264389886772798,-0.28381931772660257,0.04181341331548457,0.6478567094796145,-0.5902368367673836,0.08160695110183123,0.76456694545004,-0.8556632945690866,0.06968509275850836,0.8200265020774161,-1.144600684209945,0.05792383386815079,0.19111337568347678,-0.9075155718457443,0.4153911393614599,0.3157931757004294,-1.1789635917651906,0.3914183336066206,0.5518681076876368,-1.24799064135624,0.2992903025932685,0.7538940898120544,-1.2550681589820476,0.23651967921443717,0.09343699363173939,-0.9412993955611809,0.3243839948844852,0.24432142136083593,-1.2807284962187604,0.2920739135973828,0.5179955058065048,-1.3312172574405445,0.15854666568285114,0.7275423988294349,-1.2668934959479652,0.06724780247946724,-0.021744040211565882,-0.9691216481691602,0.19803839591100844,0.11237439280995618,-1.3370425338060312,0.15133008121862623,0.40108887746472877,-1.3683275613525119,0.04392999780190536,0.6201547942891872,-1.280053064257574,-0.02019533445037978,-0.15569948817789195,-0.9775678706457547,0.06429026877317909,-0.04494808675817475,-1.3284949165709383,0.02581630886877704,0.1953199254224889,-1.3898861554197226,-0.024805350832583936,0.4081785496672648,-1.3305021987160475,-0.05805839360030562
е,0.0,0.0,0.0,0.45790632865431735,-0.2634560290617869,0.01693400078587589,0.6955413739572317,-0.5899329916731105,0.06299244930770899,0.8390148518202727,-0.8757347807389022,0.06386819648317507,0.888022011152856,-1.1596115966535336,0.06605298983884965,0.26297229356203095,-0.9049385395076256,0.373983389542468,0.3899627552870951,-1.1981867167882778,0.3265450160478332,0.6352672180855913,-1.278218446847097,0.22347605561560807,0.8370638383707009,-1.2883372822810681,0.15759412906184372,0.15178992286064702,-0.9439928466183853,0.29298007586058866,0.30859375924869675,-1.3132238097419089,0.23827043231508577,0.5919376777028152,-1.3718668270959975,0.09665495059113235,0.8070575304924075,-1.3063839292634214,0.0009119191177366731,0.027940292586826808,-0.9824293883965154,0.17462286381162603,0.17233181415807095,-1.3704084187674745,0.09823652915209974,0.46075506907272007,-1.4182646499763634,-0.01986857741503559,0.6757992647507692,-1.3262166678054048,-0.08495113290329105,-0.1269675674889058,-1.0111690840306586,0.04767997680205562,-0.009789863454471087,-1.3806317944387383,-0.017158276765414104,0.2305275979154177,-1.4537710327611435,-0.07763229761302039,0.44456838925640846,-1.3952386961513965,-0.11430815796987238
е,0.0,0.0,0.0,0.46588160152219044,-0.2699145173655038,0.09687232457115223,0.680754303230402,-0.5567190204414552,0.1688237681983495,0.8170326336078977,-0.817447540053975,0.1747565222264091,0.8533697404490026,-1.0879772392633742,0.17459169613697142,0.27162671016392764,-0.8503435130393845,0.5154402267937342,0.41796215886699734,-1.101626999853464,0.5202401862974164,0.643972593450641,-1.1652853724629164,0.43341066794292227,0.8410319033450423,-1.1880274672239464,0.3652738601771635,0.18418742851987105,-0.9008771618623737,0.39305894012225706,0.3664378997927479,-1.2279266050161268,0.37728077842720953,0.6318989284631281,-1.2814300790240851,0.227778518977912,0.8299665116884989,-1.2260094571593245,0.11880726584905707,0.07910280061716579,-0.9463700069971998,0.23750083046091064,0.2449143632351167,-1.2952711075450498,0.1997441503480781,0.5239034813210162,-1.3191220355609714,0.07910085618258801,0.7327083873678536,-1.2328167799309133,0.0009314407892859254,-0.05626450892401427,-0.9786008348455125,0.07811624504505373,0.08502112862394898,-1.311987453218914,0.04325958224837941,0.3208917839354522,-1.3592229969093508,-0.011404433284483054,0.5298980913134758,-1.2987305730033916,-0.052967450997887223
е,0.0,0.0,0.0,0.45795151571154,-0.26769678173055145,0.0578424349949217,0.6879051442422417,-0.5585427230744263,0.1062047770015686,0.8369484103123954,-0.8318151567918237,0.10104254134108381,0.894308307193083,-1.1170326569076168,0.09132003858895055,0.25595340717075477,-0.8826650475062421,0.41864022906072673,0.41618860800085783,-1.1405586131969034,0.3961288111919239,0.6513503645881695,-1.2082487335790013,0.30284314232168447,0.8505324826132399,-1.2321539490161457,0.23556023399105772,0.15999857267150264,-0.9348302829734919,0.3170059917080162,0.35578955908902726,-1.2745056568424478,0.2830087584491193,0.6216785016878715,-1.3238178877633202,0.14721968001724092,0.8212989397101411,-1.2661646104420916,0.050815612730304424,0.045098710652851134,-0.9805506523513036,0.18277210856290022,0.22168318581669205,-1.358115504117208,0.13235860442048292,0.49892766365196844,-1.3897279872508927,0.03005895377629022,0.7058590268241538,-1.300894659946306,-0.03266574593528723,-0.09608203656304609,-1.00836477258791,0.04240893568254452,0.05217523925932075,-1.3619022857011582,-0.004904396303044365,0.2943276457457857,-1.4196294371792182,-0.053548832621113006,0.5067766389108058,-1.3608636997035808,-0.08642233703097509
е,0.0,0.0,0.0,0.45494729620305624,-0.2774027106756032,0.05539558513001773,0.6781206897033701,-0.5799666425161455,0.10474336647093112,0.8155698956267503,-0.8524081135586745,0.09872062590949902,0.8866197451598489,-1.1503501779116871,0.09159880817886266,0.1967573468681928,-0.889471282107502,0.42216408436151087,0.3388348265872264,-1.1637473089561612,0.38320205364779186,0.5852929606197672,-1.2388653668791296,0.28314178515058414,0.7921526499366215,-1.2578561374795043,0.21830595313191725,0.1018056428177792,-0.9410427112439937,0.32260537302563963,0.2836940296231866,-1.3091287407243992,0.27058051513124776,0.5578725021848469,-1.3615462485420233,0.13192871745233406,0.7733510276109142,-1.2981902534268228,0.040829718452056976,-0.00942132756735131,-0.9931759492751885,0.1880979802843277,0.16338826642405732,-1.3960957115310924,0.12046994062409705,0.4613396564154781,-1.409846933011294,0.01878740256865609,0.6871258505201994,-1.2942483060717467,-0.035382994564294626,-0.13496209870621148,-1.0302613371711795,0.047653424918822594,0.023500284418214328,-1.4063369654457796,-0.0036674033436295073,0.27737935603332914,-1.4602090295775332,-0.046010768315445295,0.49610774480583447,-1.3891241886272776,-0.06985068842985483
е,0.0,0.0,0.0,0.45609828438977346,-0.2727013426344942,0.0632627069572193,0.6748539646409497,-0.5637368015107064,0.11482869933443554,0.8123733211288273,-0.8231565795690253,0.10892290185770938,0.8867286993420079,-1.1120450541087652,0.10150107879114988,0.2042008742558392,-0.8824118027201889,0.4378452257041876,0.36058100957371286,-1.1475566856110297,0.40840974073684294,0.60390648791071,-1.2183459074760028,0.31107233490085384,0.8067632161655283,-1.2452032986458428,0.24544538273949218,0.11255998334055575,-0.9361395895683925,0.33312598066361565,0.30749476514139307,-1.2846759433889703,0.2940589365378777,0.5782710403756396,-1.3464167882785663,0.16077248755369156,0.7978495658984578,-1.3038964869455434,0.06850723017724382,0.004126710686392364,-0.9880475054868381,0.19291697170203523,0.19284029566492877,-1.3657865035513757,0.13355816263874545,0.4923516530443638,-1.384209090464928,0.03644383914301418,0.7242747783076848,-1.2856828924874368,-0.018410582047248047,-0.11808045722972144,-1.0225555890697884,0.04683206562986533,0.04750943101084172,-1.3900053399625432,-0.002396205034273109,0.30717513432881405,-1.4395014997509714,-0.0419679753931898,0.5352971017714341,-1.3685711889719832,-0.06546617196624446
е,0.0,0.0,0.0,0.4598936536995795,-0.278815588543104,0.08760705230413851,0.6738294174754333,-0.5583932123869499,0.1273652877550094,0.804076314453176,-0.8290398062825525,0.10324557339612943,0.9182167028836115,-1.127596388876313,0.07553169266541707,0.18717196991716717,-0.8910600880642346,0.4196158244369663,0.37220881440511033,-1.179222412351747,0.3803974577520956,0.6292416060441657,-1.2380361423160715,0.28547421717549504,0.8369246723233811,-1.240367975431296,0.22473266272666864,0.08973385999949524,-0.9509169674214681,0.29614988677956583,0.30203516250181656,-1.3496969439625404,0.2370308629201006,0.5951091499103301,-1.3905868377119814,0.11101858396560718,0.8128440511226891,-1.306265517278933,0.03309165913270819,-0.018443903654084895,-1.001494661633997,0.14182901327042954,0.17536899926172575,-1.4351053153096125,0.08545124454563693,0.4886074563220548,-1.4525823240504037,0.007479299689982137,0.7235536219612231,-1.3481378030937055,-0.032889604486638836,-0.1285546928911384,-1.0221277821466097,-0.01666162904937124,0.034376674266767784,-1.4287702069304946,-0.051744883225908096,0.3132235118616517,-1.482189102293851,-0.07440220246406748,0.5520632414198774,-1.4032293718863036,-0.08554856091057336
е,0.0,0.0,0.0,0.41372901678126506,-0.2806656435191579,0.04908447861549153,0.6151941244593102,-0.581080284916328,0.06086263967028201,0.7485153140379037,-0.8504847663647607,0.017740495798834483,0.8253625012019531,-1.1375904570929407,-0.02243465125623285,0.14438869624850117,-0.9437253187651469,0.28597370418360013,0.31833563950552707,-1.2696474421020967,0.20119296954051222,0.5759886220681886,-1.2861795155320987,0.09374075337924109,0.7742125146121349,-1.2181013498070596,0.0317083849873626,0.0386245361886689,-0.9833480346300887,0.17758037051811798,0.21093210941766652,-1.413601837635529,0.06672999730933132,0.5251676486333926,-1.4019554587878316,-0.06424428271803703,0.7386710528150288,-1.2319011398570143,-0.13544667565432494,-0.06936465071688908,-1.0032923631286486,0.042013834201976956,0.0761407470038006,-1.452917150679969,-0.052913635673937746,0.40763004430932287,-1.4393786111469475,-0.140744097365833,0.6437402037068144,-1.2710267342670027,-0.17953650104159682,-0.1678240151429411,-0.9922499847546947,-0.09838856414455502,-0.04811482348254081,-1.3844150706021885,-0.16085340359745318,0.22738678769613072,-1.4255820877754666,-0.1989111710708833,0.4668909422671204,-1.3186210669793532,-0.21500339462046
е,0.0,0.0,0.0,0.38137098469983655,-0.32326662854361293,0.07986511683894801,0.5607145056728702,-0.6167666825389425,0.0902737759279459,0.6935998333014751,-0.8613102164618238,0.034266594044954024,0.7498811842025206,-1.1512560944341927,-0.023813541177402475,0.09617065798547528,-0.9584541221656057,0.28056751875953806,0.26697159314983165,-1.2817909867803687,0.18835709938794737,0.5191911382570602,-1.3040828605735868,0.0756525446287773,0.7107103954234237,-1.2408202750229975,0.008757441781654482,-0.013877064874543944,-0.9894904692537059,0.14393067194503323,0.13800431715223443,-1.428054307482177,0.022782661512817264,0.44602065021893583,-1.4237460829347923,-0.10804434529124606,0.6609250567367237,-1.2610665644623227,-0.1778384423615084,-0.12724995459595706,-0.9966973331599841,-0.017023680758254747,-0.0028321953760920525,-1.4652777764576281,-0.12530051124027064,0.3191297899022387,-1.4524001741730173,-0.20278887922464522,0.5535014590138498,-1.2906426277894467,-0.23263923007258375,-0.21946513468715917,-0.9689994252424975,-0.18094834638159887,-0.10402885428395585,-1.3776294248518361,-0.26154840107977123,0.16980542953617825,-1.4306611209116442,-0.2956482197148689,0.40912643343617605,-1.334588892349823,-0.3061606923747002
е,0.0,0.0,0.0,0.3940719034642881,-0.28633161787499506,0.06961889148751134,0.5668970635477517,-0.5962172086269538,0.0858291254105751,0.6960649136413339,-0.8626480202308454,0.03733200929888096,0.7471337934568196,-1.1566480117439413,-0.013779026953507387,0.07766577931088282,-0.939728214044032,0.3447401883760152,0.210909728062349,-1.267678017048535,0.2658827409226566,0.4662806017596228,-1.302474106309925,0.1481176647210364,0.664904617016531,-1.2382118478942505,0.07644542392278338,-0.02322767318737427,-0.9750695150078545,0.22068057481492995,0.11826527070866807,-1.3904615952996855,0.11872989560309741,0.4302739605058209,-1.416868704864069,-0.02839276761567368,0.6544703074701251,-1.2719621896717632,-0.11272434429192983,-0.1298657872592457,-0.9906887133845272,0.06768009095804292,-0.015560954213013801,-1.4426406717517335,-0.0182689234024861,0.3071661508947564,-1.4681545110959096,-0.11164197703115003,0.54655959151558,-1.3318395891756116,-0.15640890452528444,-0.2217225419393512,-0.9666719310593983,-0.090005221663492,-0.0986876202660475,-1.3675766029729297,-0.14945452863277658,0.17053146520664342,-1.4478365640958735,-0.1890228956374898,0.40939425516594896,-1.3761145024065644,-0.2072331526484135
